ticker,index_ticker,comment
CFG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CHD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CHRW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CHTR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CINF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CLX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CMA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CMCSA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CME,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CMG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CMI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CMS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CNC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CNP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
COF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
COG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
COO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
COP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
COST,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
COTY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CPB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CPRI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CPRT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CRM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CSCO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CSX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CTAS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CTL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CTSH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CTVA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CTXS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CVS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CVX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
CXO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
D,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DAL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DFS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DGX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DHI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DHR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DIS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DISCA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DISCK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DISH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DLR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DLTR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DOV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DOW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DRE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DRI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DTE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DUK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DVA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DVN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
DXC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EBAY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ECL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ED,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EFX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EIX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EMN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EMR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EOG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EQIX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EQR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ES,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ESS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ETFC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ETN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ETR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EVRG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EXC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EXPD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EXPE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
EXR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
F,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FANG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FAST,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FBHS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FCX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FDX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FFIV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FIS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FISV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FITB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FLIR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FLS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FLT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FMC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FOX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FOXA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FRC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FRT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FTI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FTNT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
FTV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GILD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GIS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GLW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GOOG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GOOGL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GPC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GPN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GPS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GRMN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
GWW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HAL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HAS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HBAN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HBI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HCA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HES,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HFC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HIG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HII,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HLT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HOG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HOLX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HON,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HPE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HPQ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HRB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HRL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HSIC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HST,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HSY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
HUM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IBM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ICE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IDXX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IEX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IFF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ILMN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
INCY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
INFO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
INTC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
INTU,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IPG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IPGP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IQV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IRM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ISRG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ITW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
IVZ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
J,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
JBHT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
JCI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
JKHY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
JNJ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
JNPR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
JPM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
JWN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
K,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KEY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KEYS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KHC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KIM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KLAC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KMB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KMI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KMX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KSS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
KSU,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
L,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LDOS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LEG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LEN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LHX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LIN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LKQ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LLY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LMT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LNC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LNT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LOW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LRCX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LUV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LVS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LYB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
LYV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
M,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MAA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MAR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MAS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MCD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MCHP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MCK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MCO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MDLZ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MDT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MET,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MGM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MHK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MKC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MKTX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MLM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MMC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MMM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MNST,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MOS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MPC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MRK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MRO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MSCI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MSFT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MSI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MTB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MTD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MU,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MXIM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
MYL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NBL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NCLH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NDAQ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NEE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NEM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NFLX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NKE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NLOK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NLSN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NOC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NOV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NOW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NRG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NSC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NTAP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NTRS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NUE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NVDA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NVR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NWL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NWS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
NWSA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
O,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ODFL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
OKE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
OMC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ORCL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ORLY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
OXY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PAYX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PBCT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PCAR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PEAK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PEG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PEP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PFE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PFG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PGR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PHM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PKG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PKI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PLD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PNC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PNR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PNW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PPG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PPL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PRGO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PRU,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PSA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PSX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PVH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PWR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PXD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PYPL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
QCOM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
QRVO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RCL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
REG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
REGN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RHI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RJF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RMD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ROK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ROL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ROP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ROST,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RSG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RTN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SBAC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SBUX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SCHW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SEE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SHW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SIVB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SJM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SLB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SLG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SNA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SNPS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SPG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SPGI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SRE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
STE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
STT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
STX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
STZ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SWK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SWKS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SYF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SYK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SYY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
T,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TAP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TDG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TEL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TFC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TFX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TGT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TIF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TJX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TMO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TMUS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TPR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TROW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TRV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TSCO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TSN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TTWO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TWTR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TXN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
